,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left,state
23688,0.984807,1.06687284,0.9659752,1.0480423,0.0122620761,-0.011072129,-0.009760082,-0.0156531334,False,True,normal
23689,0.9855323,1.06640553,0.9664387,1.04731345,0.0120764673,-0.0109093785,-0.009890452,-0.0154812932,False,True,normal
23692,0.9855323,1.06640553,0.9664387,1.04731345,0.0120764673,-0.0109093785,-0.009890452,-0.0154812932,False,True,normal
23690,0.9855323,1.06640553,0.9664387,1.04731345,0.0120764673,-0.0109093785,-0.009890452,-0.0154812932,False,True,normal
23691,0.9855323,1.06640553,0.9664387,1.04731345,0.0120764673,-0.0109093785,-0.009890452,-0.0154812932,False,True,normal
23695,0.986258745,1.06592965,0.9669053,1.046577,0.0118985772,-0.010761857,-0.0100201517,-0.0153080523,False,True,normal
23693,0.9855323,1.06640553,0.9664387,1.04731345,0.0120764673,-0.0109093785,-0.009890452,-0.0154812932,False,True,normal
23694,0.986258745,1.06592965,0.9669053,1.046577,0.0118985772,-0.010761857,-0.0100201517,-0.0153080523,False,True,normal
23696,0.986258745,1.06592965,0.9669053,1.046577,0.0118985772,-0.010761857,-0.0100201517,-0.0153080523,False,True,normal
23697,0.986258745,1.06592965,0.9669053,1.046577,0.0118985772,-0.010761857,-0.0100201517,-0.0153080523,False,True,normal
23698,0.986258745,1.06592965,0.9669053,1.046577,0.0118985772,-0.010761857,-0.0100201517,-0.0153080523,False,True,normal
23699,0.986983538,1.06545162,0.9673669,1.04583573,0.01172781,-0.0106321871,-0.01015012,-0.0151339173,False,True,normal
23700,0.986983538,1.06545162,0.9673669,1.04583573,0.01172781,-0.0106321871,-0.01015012,-0.0151339173,False,True,normal
23701,0.986983538,1.06545162,0.9673669,1.04583573,0.01172781,-0.0106321871,-0.01015012,-0.0151339173,False,True,normal
23702,0.986983538,1.06545162,0.9673669,1.04583573,0.01172781,-0.0106321871,-0.01015012,-0.0151339173,False,True,normal
23703,0.987702131,1.06497622,0.9678218,1.04509711,0.0115636885,-0.0105210543,-0.0102771968,-0.0149595141,False,True,normal
23704,0.987702131,1.06497622,0.9678218,1.04509711,0.0115636885,-0.0105210543,-0.0102771968,-0.0149595141,False,True,normal
23705,0.987702131,1.06497622,0.9678218,1.04509711,0.0115636885,-0.0105210543,-0.0102771968,-0.0149595141,False,True,normal
23708,0.9884126,1.06450391,0.9682705,1.04436255,0.0113997459,-0.0104270577,-0.0104034245,-0.0147869289,False,True,normal
23706,0.987702131,1.06497622,0.9678218,1.04509711,0.0115636885,-0.0105210543,-0.0102771968,-0.0149595141,False,True,normal
23707,0.987702131,1.06497622,0.9678218,1.04509711,0.0115636885,-0.0105210543,-0.0102771968,-0.0149595141,False,True,normal
23709,0.9884126,1.06450391,0.9682705,1.04436255,0.0113997459,-0.0104270577,-0.0104034245,-0.0147869289,False,True,normal
23711,0.9884126,1.06450391,0.9682705,1.04436255,0.0113997459,-0.0104270577,-0.0104034245,-0.0147869289,False,True,normal
23710,0.9884126,1.06450391,0.9682705,1.04436255,0.0113997459,-0.0104270577,-0.0104034245,-0.0147869289,False,True,normal
23712,0.9884126,1.06450391,0.9682705,1.04436255,0.0113997459,-0.0104270577,-0.0104034245,-0.0147869289,False,True,normal
23713,0.9891125,1.06404328,0.9687113,1.043642,0.0112335682,-0.010341078,-0.0105237663,-0.0146143436,False,True,normal
23717,0.9891125,1.06404328,0.9687113,1.043642,0.0112335682,-0.010341078,-0.0105237663,-0.0146143436,False,True,normal
23714,0.9891125,1.06404328,0.9687113,1.043642,0.0112335682,-0.010341078,-0.0105237663,-0.0146143436,False,True,normal
23715,0.9891125,1.06404328,0.9687113,1.043642,0.0112335682,-0.010341078,-0.0105237663,-0.0146143436,False,True,normal
23716,0.9891125,1.06404328,0.9687113,1.043642,0.0112335682,-0.010341078,-0.0105237663,-0.0146143436,False,True,normal
23719,0.9897988,1.06359458,0.9691388,1.04293418,0.01106298,-0.0102589428,-0.0106424987,-0.0144455433,False,True,normal
23721,0.9897988,1.06359458,0.9691388,1.04293418,0.01106298,-0.0102589428,-0.0106424987,-0.0144455433,False,True,normal
23720,0.9897988,1.06359458,0.9691388,1.04293418,0.01106298,-0.0102589428,-0.0106424987,-0.0144455433,False,True,normal
23718,0.9897988,1.06359458,0.9691388,1.04293418,0.01106298,-0.0102589428,-0.0106424987,-0.0144455433,False,True,normal
23722,0.9897988,1.06359458,0.9691388,1.04293418,0.01106298,-0.0102589428,-0.0106424987,-0.0144455433,False,True,normal
23723,0.9904661,1.0631547,0.9695515,1.04224133,0.010887146,-0.0101763308,-0.01075688,-0.0142814517,False,True,normal
23724,0.9904661,1.0631547,0.9695515,1.04224133,0.010887146,-0.0101763308,-0.01075688,-0.0142814517,False,True,normal
23725,0.9904661,1.0631547,0.9695515,1.04224133,0.010887146,-0.0101763308,-0.01075688,-0.0142814517,False,True,normal
23726,0.9904661,1.0631547,0.9695515,1.04224133,0.010887146,-0.0101763308,-0.01075688,-0.0142814517,False,True,normal
23727,0.9911165,1.06273437,0.969952047,1.04157043,0.0107102692,-0.0100805759,-0.0108664185,-0.0141208768,False,True,normal
23728,0.9911165,1.06273437,0.969952047,1.04157043,0.0107102692,-0.0100805759,-0.0108664185,-0.0141208768,False,True,normal
23729,0.9911165,1.06273437,0.969952047,1.04157043,0.0107102692,-0.0100805759,-0.0108664185,-0.0141208768,False,True,normal
23730,0.9911165,1.06273437,0.969952047,1.04157043,0.0107102692,-0.0100805759,-0.0108664185,-0.0141208768,False,True,normal
23733,0.9917445,1.06232858,0.970333636,1.04091835,0.0105362833,-0.009976417,-0.0109727383,-0.0139660835,False,True,normal
23731,0.9911165,1.06273437,0.969952047,1.04157043,0.0107102692,-0.0100805759,-0.0108664185,-0.0141208768,False,True,normal
23732,0.9917445,1.06232858,0.970333636,1.04091835,0.0105362833,-0.009976417,-0.0109727383,-0.0139660835,False,True,normal
23734,0.9917445,1.06232858,0.970333636,1.04091835,0.0105362833,-0.009976417,-0.0109727383,-0.0139660835,False,True,normal
23737,0.9923532,1.06194186,0.9707007,1.04028964,0.0103725493,-0.009855658,-0.0110725313,-0.0138151348,False,True,normal
23735,0.9917445,1.06232858,0.970333636,1.04091835,0.0105362833,-0.009976417,-0.0109727383,-0.0139660835,False,True,normal
23736,0.9917445,1.06232858,0.970333636,1.04091835,0.0105362833,-0.009976417,-0.0109727383,-0.0139660835,False,True,normal
23738,0.9923532,1.06194186,0.9707007,1.04028964,0.0103725493,-0.009855658,-0.0110725313,-0.0138151348,False,True,normal
23741,0.9923532,1.06194186,0.9707007,1.04028964,0.0103725493,-0.009855658,-0.0110725313,-0.0138151348,False,True,normal
23740,0.9923532,1.06194186,0.9707007,1.04028964,0.0103725493,-0.009855658,-0.0110725313,-0.0138151348,False,True,normal
23739,0.9923532,1.06194186,0.9707007,1.04028964,0.0103725493,-0.009855658,-0.0110725313,-0.0138151348,False,True,normal
23742,0.9929396,1.06157327,0.9710503,1.0396831,0.010219276,-0.009725541,-0.0111688673,-0.01367119,False,True,normal
23745,0.9929396,1.06157327,0.9710503,1.0396831,0.010219276,-0.009725541,-0.0111688673,-0.01367119,False,True,normal
23744,0.9929396,1.06157327,0.9710503,1.0396831,0.010219276,-0.009725541,-0.0111688673,-0.01367119,False,True,normal
23743,0.9929396,1.06157327,0.9710503,1.0396831,0.010219276,-0.009725541,-0.0111688673,-0.01367119,False,True,normal
23746,0.9929396,1.06157327,0.9710503,1.0396831,0.010219276,-0.009725541,-0.0111688673,-0.01367119,False,True,normal
23747,0.993504047,1.06122255,0.9713847,1.03910375,0.0100806952,-0.009590983,-0.0112599134,-0.0135318935,False,True,normal
23749,0.993504047,1.06122255,0.9713847,1.03910375,0.0100806952,-0.009590983,-0.0112599134,-0.0135318935,False,True,normal
23748,0.993504047,1.06122255,0.9713847,1.03910375,0.0100806952,-0.009590983,-0.0112599134,-0.0135318935,False,True,normal
23750,0.993504047,1.06122255,0.9713847,1.03910375,0.0100806952,-0.009590983,-0.0112599134,-0.0135318935,False,True,normal
23751,0.993504047,1.06122255,0.9713847,1.03910375,0.0100806952,-0.009590983,-0.0112599134,-0.0135318935,False,True,normal
23752,0.994045734,1.06088853,0.971700847,1.03854442,0.00995671749,-0.009458691,-0.0113474131,-0.0133988857,False,True,normal
23753,0.994045734,1.06088853,0.971700847,1.03854442,0.00995671749,-0.009458691,-0.0113474131,-0.0133988857,False,True,normal
23754,0.994045734,1.06088853,0.971700847,1.03854442,0.00995671749,-0.009458691,-0.0113474131,-0.0133988857,False,True,normal
23755,0.994045734,1.06088853,0.971700847,1.03854442,0.00995671749,-0.009458691,-0.0113474131,-0.0133988857,False,True,normal
23756,0.994045734,1.06088853,0.971700847,1.03854442,0.00995671749,-0.009458691,-0.0113474131,-0.0133988857,False,True,normal
23757,0.9945655,1.06057358,0.97200197,1.03801084,0.009842157,-0.009334862,-0.0114304721,-0.0132707655,False,True,normal
23758,0.9945655,1.06057358,0.97200197,1.03801084,0.009842157,-0.009334862,-0.0114304721,-0.0132707655,False,True,normal
23759,0.9945655,1.06057358,0.97200197,1.03801084,0.009842157,-0.009334862,-0.0114304721,-0.0132707655,False,True,normal
23760,0.9945655,1.06057358,0.97200197,1.03801084,0.009842157,-0.009334862,-0.0114304721,-0.0132707655,False,True,normal
23761,0.9945655,1.06057358,0.97200197,1.03801084,0.009842157,-0.009334862,-0.0114304721,-0.0132707655,False,True,normal
23762,0.9950633,1.06027365,0.972287834,1.037498,0.00973373652,-0.00922662,-0.0115082562,-0.0131486654,False,True,normal
23763,0.9950633,1.06027365,0.972287834,1.037498,0.00973373652,-0.00922662,-0.0115082562,-0.0131486654,False,True,normal
23764,0.9950633,1.06027365,0.972287834,1.037498,0.00973373652,-0.00922662,-0.0115082562,-0.0131486654,False,True,normal
23765,0.9950633,1.06027365,0.972287834,1.037498,0.00973373652,-0.00922662,-0.0115082562,-0.0131486654,False,True,normal
23767,0.9955425,1.05998969,0.9725618,1.03700876,0.009627104,-0.009137899,-0.011582464,-0.0130301714,False,True,normal
23766,0.9950633,1.06027365,0.972287834,1.037498,0.00973373652,-0.00922662,-0.0115082562,-0.0131486654,False,True,normal
23770,0.9955425,1.05998969,0.9725618,1.03700876,0.009627104,-0.009137899,-0.011582464,-0.0130301714,False,True,normal
23768,0.9955425,1.05998969,0.9725618,1.03700876,0.009627104,-0.009137899,-0.011582464,-0.0130301714,False,True,normal
23771,0.9955425,1.05998969,0.9725618,1.03700876,0.009627104,-0.009137899,-0.011582464,-0.0130301714,False,True,normal
23769,0.9955425,1.05998969,0.9725618,1.03700876,0.009627104,-0.009137899,-0.011582464,-0.0130301714,False,True,normal
23773,0.9959998,1.05971956,0.972817838,1.03653717,0.009517133,-0.009070635,-0.0116535127,-0.01291886,False,True,normal
23772,0.9959998,1.05971956,0.972817838,1.03653717,0.009517133,-0.009070635,-0.0116535127,-0.01291886,False,True,normal
23775,0.9959998,1.05971956,0.972817838,1.03653717,0.009517133,-0.009070635,-0.0116535127,-0.01291886,False,True,normal
23774,0.9959998,1.05971956,0.972817838,1.03653717,0.009517133,-0.009070635,-0.0116535127,-0.01291886,False,True,normal
23777,0.9964404,1.059463,0.97306484,1.03608751,0.009404272,-0.009021938,-0.0117218047,-0.0128111839,False,True,normal
23776,0.9964404,1.059463,0.97306484,1.03608751,0.009404272,-0.009021938,-0.0117218047,-0.0128111839,False,True,normal
23778,0.9964404,1.059463,0.97306484,1.03608751,0.009404272,-0.009021938,-0.0117218047,-0.0128111839,False,True,normal
23779,0.9964404,1.059463,0.97306484,1.03608751,0.009404272,-0.009021938,-0.0117218047,-0.0128111839,False,True,normal
23781,0.9968648,1.05922151,0.9733016,1.03565788,0.009287536,-0.008987606,-0.01178588,-0.01270771,False,True,normal
23782,0.9968648,1.05922151,0.9733016,1.03565788,0.009287536,-0.008987606,-0.01178588,-0.01270771,False,True,normal
23780,0.9968648,1.05922151,0.9733016,1.03565788,0.009287536,-0.008987606,-0.01178588,-0.01270771,False,True,normal
23783,0.9968648,1.05922151,0.9733016,1.03565788,0.009287536,-0.008987606,-0.01178588,-0.01270771,False,True,normal
23784,0.9968648,1.05922151,0.9733016,1.03565788,0.009287536,-0.008987606,-0.01178588,-0.01270771,False,True,normal
23785,0.997271538,1.05898762,0.9735269,1.03524256,0.00917154551,-0.00896436,-0.0118480176,-0.0126095116,False,True,normal
23786,0.997271538,1.05898762,0.9735269,1.03524256,0.00917154551,-0.00896436,-0.0118480176,-0.0126095116,False,True,normal
23787,0.997271538,1.05898762,0.9735269,1.03524256,0.00917154551,-0.00896436,-0.0118480176,-0.0126095116,False,True,normal
23789,0.9976635,1.0587647,0.9737436,1.03484511,0.009058893,-0.008941293,-0.0119075477,-0.0125136077,False,True,normal
23788,0.997271538,1.05898762,0.9735269,1.03524256,0.00917154551,-0.00896436,-0.0118480176,-0.0126095116,False,True,normal
23790,0.9976635,1.0587647,0.9737436,1.03484511,0.009058893,-0.008941293,-0.0119075477,-0.0125136077,False,True,normal
23792,0.9976635,1.0587647,0.9737436,1.03484511,0.009058893,-0.008941293,-0.0119075477,-0.0125136077,False,True,normal
23793,0.9976635,1.0587647,0.9737436,1.03484511,0.009058893,-0.008941293,-0.0119075477,-0.0125136077,False,True,normal
23791,0.9976635,1.0587647,0.9737436,1.03484511,0.009058893,-0.008941293,-0.0119075477,-0.0125136077,False,True,normal
23795,0.99804306,1.05855179,0.973952234,1.034462,0.008953929,-0.008914262,-0.0119646937,-0.012422204,False,True,normal
23794,0.9976635,1.0587647,0.9737436,1.03484511,0.009058893,-0.008941293,-0.0119075477,-0.0125136077,False,True,normal
23798,0.99804306,1.05855179,0.973952234,1.034462,0.008953929,-0.008914262,-0.0119646937,-0.012422204,False,True,normal
23796,0.99804306,1.05855179,0.973952234,1.034462,0.008953929,-0.008914262,-0.0119646937,-0.012422204,False,True,normal
23797,0.99804306,1.05855179,0.973952234,1.034462,0.008953929,-0.008914262,-0.0119646937,-0.012422204,False,True,normal
23799,0.99804306,1.05855179,0.973952234,1.034462,0.008953929,-0.008914262,-0.0119646937,-0.012422204,False,True,normal
23800,0.9984076,1.05834723,0.9741525,1.03409076,0.008859187,-0.008875579,-0.012019217,-0.0123337209,False,True,normal
23801,0.9984076,1.05834723,0.9741525,1.03409076,0.008859187,-0.008875579,-0.012019217,-0.0123337209,False,True,normal
23804,0.9984076,1.05834723,0.9741525,1.03409076,0.008859187,-0.008875579,-0.012019217,-0.0123337209,False,True,normal
23803,0.9984076,1.05834723,0.9741525,1.03409076,0.008859187,-0.008875579,-0.012019217,-0.0123337209,False,True,normal
23805,0.99876225,1.0581491,0.9743456,1.03373313,0.0087751,-0.0088249445,-0.0120732784,-0.0122488439,False,True,normal
23802,0.9984076,1.05834723,0.9741525,1.03409076,0.008859187,-0.008875579,-0.012019217,-0.0123337209,False,True,normal
23810,0.9991038,1.0579586,0.974534,1.03338718,0.008701041,-0.008758873,-0.0121245682,-0.0121657252,False,True,normal
23809,0.99876225,1.0581491,0.9743456,1.03373313,0.0087751,-0.0088249445,-0.0120732784,-0.0122488439,False,True,normal
23808,0.99876225,1.0581491,0.9743456,1.03373313,0.0087751,-0.0088249445,-0.0120732784,-0.0122488439,False,True,normal
23807,0.99876225,1.0581491,0.9743456,1.03373313,0.0087751,-0.0088249445,-0.0120732784,-0.0122488439,False,True,normal
23806,0.99876225,1.0581491,0.9743456,1.03373313,0.0087751,-0.0088249445,-0.0120732784,-0.0122488439,False,True,normal
23811,0.9991038,1.0579586,0.974534,1.03338718,0.008701041,-0.008758873,-0.0121245682,-0.0121657252,False,True,normal
23813,0.9991038,1.0579586,0.974534,1.03338718,0.008701041,-0.008758873,-0.0121245682,-0.0121657252,False,True,normal
23812,0.9991038,1.0579586,0.974534,1.03338718,0.008701041,-0.008758873,-0.0121245682,-0.0121657252,False,True,normal
23815,0.9994385,1.05777454,0.9747183,1.03305411,0.008634731,-0.008680731,-0.0121739805,-0.01208508,False,True,normal
23814,0.9994385,1.05777454,0.9747183,1.03305411,0.008634731,-0.008680731,-0.0121739805,-0.01208508,False,True,normal
23816,0.9994385,1.05777454,0.9747183,1.03305411,0.008634731,-0.008680731,-0.0121739805,-0.01208508,False,True,normal
23817,0.9994385,1.05777454,0.9747183,1.03305411,0.008634731,-0.008680731,-0.0121739805,-0.01208508,False,True,normal
23818,0.9994385,1.05777454,0.9747183,1.03305411,0.008634731,-0.008680731,-0.0121739805,-0.01208508,False,True,normal
23819,0.99976027,1.05759382,0.974896848,1.03272939,0.00856851,-0.00859493,-0.012222454,-0.0120072961,False,True,normal
23820,0.99976027,1.05759382,0.974896848,1.03272939,0.00856851,-0.00859493,-0.012222454,-0.0120072961,False,True,normal
23824,1.00007343,1.05741739,0.975069,1.03241134,0.008502245,-0.008507043,-0.0122706741,-0.01193139,False,True,normal
23823,0.99976027,1.05759382,0.974896848,1.03272939,0.00856851,-0.00859493,-0.012222454,-0.0120072961,False,True,normal
23822,0.99976027,1.05759382,0.974896848,1.03272939,0.00856851,-0.00859493,-0.012222454,-0.0120072961,False,True,normal
23821,0.99976027,1.05759382,0.974896848,1.03272939,0.00856851,-0.00859493,-0.012222454,-0.0120072961,False,True,normal
23826,1.00007343,1.05741739,0.975069,1.03241134,0.008502245,-0.008507043,-0.0122706741,-0.01193139,False,True,normal
23827,1.00007343,1.05741739,0.975069,1.03241134,0.008502245,-0.008507043,-0.0122706741,-0.01193139,False,True,normal
23825,1.00007343,1.05741739,0.975069,1.03241134,0.008502245,-0.008507043,-0.0122706741,-0.01193139,False,True,normal
23828,1.00007343,1.05741739,0.975069,1.03241134,0.008502245,-0.008507043,-0.0122706741,-0.01193139,False,True,normal
23830,1.00038016,1.05724573,0.9752404,1.03210449,0.00842987,-0.008423001,-0.012316525,-0.0118580759,False,True,normal
23829,1.00038016,1.05724573,0.9752404,1.03210449,0.00842987,-0.008423001,-0.012316525,-0.0118580759,False,True,normal
23831,1.00038016,1.05724573,0.9752404,1.03210449,0.00842987,-0.008423001,-0.012316525,-0.0118580759,False,True,normal
23832,1.00038016,1.05724573,0.9752404,1.03210449,0.00842987,-0.008423001,-0.012316525,-0.0118580759,False,True,normal
23833,1.00067711,1.05707383,0.975403,1.031801,0.00835225,-0.00834915,-0.012363106,-0.0117864013,False,True,normal
23834,1.00067711,1.05707383,0.975403,1.031801,0.00835225,-0.00834915,-0.012363106,-0.0117864013,False,True,normal
23835,1.00067711,1.05707383,0.975403,1.031801,0.00835225,-0.00834915,-0.012363106,-0.0117864013,False,True,normal
23836,1.00067711,1.05707383,0.975403,1.031801,0.00835225,-0.00834915,-0.012363106,-0.0117864013,False,True,normal
23837,1.00067711,1.05707383,0.975403,1.031801,0.00835225,-0.00834915,-0.012363106,-0.0117864013,False,True,normal
23838,1.000968,1.05690956,0.9755656,1.03150725,0.00827004,-0.008287519,-0.0124069452,-0.0117151141,False,True,normal
23839,1.000968,1.05690956,0.9755656,1.03150725,0.00827004,-0.008287519,-0.0124069452,-0.0117151141,False,True,normal
23840,1.000968,1.05690956,0.9755656,1.03150725,0.00827004,-0.008287519,-0.0124069452,-0.0117151141,False,True,normal
23841,1.000968,1.05690956,0.9755656,1.03150725,0.00827004,-0.008287519,-0.0124069452,-0.0117151141,False,True,normal
23842,1.000968,1.05690956,0.9755656,1.03150725,0.00827004,-0.008287519,-0.0124069452,-0.0117151141,False,True,normal
23844,1.00125277,1.05674648,0.9757232,1.03121853,0.008184925,-0.008243084,-0.0124509186,-0.0116470456,False,True,normal
23845,1.00125277,1.05674648,0.9757232,1.03121853,0.008184925,-0.008243084,-0.0124509186,-0.0116470456,False,True,normal
23846,1.00125277,1.05674648,0.9757232,1.03121853,0.008184925,-0.008243084,-0.0124509186,-0.0116470456,False,True,normal
